gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,conm,curcd,at,emp,ni,revt,costat,gind,gsector
010920,2019-12-31,2019,INDL,C,D,STD,UNITED PARCEL SERVICE INC,USD,57857.0000,495.0000,4440.0000,74094.0000,A,203010,20
010920,2020-12-31,2020,INDL,C,D,STD,UNITED PARCEL SERVICE INC,USD,62408.0000,543.0000,1343.0000,84628.0000,A,203010,20
010920,2021-12-31,2021,INDL,C,D,STD,UNITED PARCEL SERVICE INC,USD,69405.0000,534.0000,12890.0000,97287.0000,A,203010,20
010920,2022-12-31,2022,INDL,C,D,STD,UNITED PARCEL SERVICE INC,USD,71124.0000,536.0000,11548.0000,100338.0000,A,203010,20
010920,2023-12-31,2023,INDL,C,D,STD,UNITED PARCEL SERVICE INC,USD,70857.0000,500.0000,6708.0000,90958.0000,A,203010,20
010983,2015-12-31,2015,INDL,C,D,STD,RTX CORP,USD,87484.0000,197.2000,7608.0000,56450.0000,A,201010,20
010983,2016-12-31,2016,INDL,C,D,STD,RTX CORP,USD,89706.0000,201.6000,5055.0000,57244.0000,A,201010,20
010983,2017-12-31,2017,INDL,C,D,STD,RTX CORP,USD,96920.0000,204.7000,4552.0000,59837.0000,A,201010,20
010983,2018-12-31,2018,INDL,C,D,STD,RTX CORP,USD,134211.0000,240.2000,5269.0000,66501.0000,A,201010,20
010983,2019-12-31,2019,INDL,C,D,STD,RTX CORP,USD,139716.0000,243.2000,5537.0000,77046.0000,A,201010,20
010983,2020-12-31,2020,INDL,C,D,STD,RTX CORP,USD,162153.0000,181.0000,-3519.0000,56587.0000,A,201010,20
010983,2021-12-31,2021,INDL,C,D,STD,RTX CORP,USD,161404.0000,174.0000,3864.0000,64388.0000,A,201010,20
010983,2022-12-31,2022,INDL,C,D,STD,RTX CORP,USD,158864.0000,182.0000,5197.0000,67074.0000,A,201010,20
010983,2023-12-31,2023,INDL,C,D,STD,RTX CORP,USD,161869.0000,185.0000,3195.0000,74321.0000,A,201010,20
011259,2015-01-31,2014,INDL,C,D,STD,WALMART INC,USD,203706.0000,2200.0000,16363.0000,483521.0000,A,301010,30
011259,2016-01-31,2015,INDL,C,D,STD,WALMART INC,USD,199581.0000,2300.0000,14694.0000,479962.0000,A,301010,30
011259,2017-01-31,2016,INDL,C,D,STD,WALMART INC,USD,198825.0000,2300.0000,13643.0000,482154.0000,A,301010,30
011259,2018-01-31,2017,INDL,C,D,STD,WALMART INC,USD,204522.0000,2300.0000,9862.0000,496785.0000,A,301010,30
011259,2019-01-31,2018,INDL,C,D,STD,WALMART INC,USD,219295.0000,2200.0000,6670.0000,511729.0000,A,301010,30
011259,2020-01-31,2019,INDL,C,D,STD,WALMART INC,USD,236495.0000,2200.0000,14881.0000,521426.0000,A,301010,30
011259,2021-01-31,2020,INDL,C,D,STD,WALMART INC,USD,252496.0000,2300.0000,13510.0000,556933.0000,A,301010,30
011259,2022-01-31,2021,INDL,C,D,STD,WALMART INC,USD,244860.0000,2300.0000,13673.0000,569962.0000,A,301010,30
011259,2023-01-31,2022,INDL,C,D,STD,WALMART INC,USD,243197.0000,2100.0000,11680.0000,608481.0000,A,301010,30
011259,2024-01-31,2023,INDL,C,D,STD,WALMART INC,USD,252399.0000,2100.0000,15511.0000,645737.0000,A,301010,30
011264,2015-08-31,2015,INDL,C,D,STD,WALGREENS BOOTS ALLIANCE INC,USD,68782.0000,360.0000,4220.0000,103444.0000,A,301010,30
011264,2016-08-31,2016,INDL,C,D,STD,WALGREENS BOOTS ALLIANCE INC,USD,72688.0000,360.0000,4173.0000,117351.0000,A,301010,30
011264,2017-08-31,2017,INDL,C,D,STD,WALGREENS BOOTS ALLIANCE INC,USD,66009.0000,345.0000,4078.0000,118214.0000,A,301010,30
011264,2018-08-31,2018,INDL,C,D,STD,WALGREENS BOOTS ALLIANCE INC,USD,68124.0000,354.0000,5024.0000,131537.0000,A,301010,30
011264,2019-08-31,2019,INDL,C,D,STD,WALGREENS BOOTS ALLIANCE INC,USD,67598.0000,342.0000,3982.0000,136866.0000,A,301010,30
011264,2020-08-31,2020,INDL,C,D,STD,WALGREENS BOOTS ALLIANCE INC,USD,87174.0000,331.0000,456.0000,139537.0000,A,301010,30
011264,2021-08-31,2021,INDL,C,D,STD,WALGREENS BOOTS ALLIANCE INC,USD,81285.0000,315.0000,2542.0000,132509.0000,A,301010,30
011264,2022-08-31,2022,INDL,C,D,STD,WALGREENS BOOTS ALLIANCE INC,USD,90124.0000,325.0000,4337.0000,132703.0000,A,301010,30
011264,2023-08-31,2023,INDL,C,D,STD,WALGREENS BOOTS ALLIANCE INC,USD,96628.0000,331.0000,-3080.0000,139081.0000,A,301010,30
011672,2015-01-31,2014,INDL,C,D,STD,TJX COS INC (THE),USD,11128.3810,198.0000,2215.1280,29078.4070,A,255040,25
011672,2016-01-31,2015,INDL,C,D,STD,TJX COS INC (THE),USD,11499.4820,216.0000,2277.6580,30944.9380,A,255040,25
011672,2017-01-31,2016,INDL,C,D,STD,TJX COS INC (THE),USD,12883.8080,235.0000,2298.2340,33183.7440,A,255040,25
011672,2018-01-31,2017,INDL,C,D,STD,TJX COS INC (THE),USD,14058.0150,249.0000,2607.9480,35864.6640,A,255040,25
011672,2019-01-31,2018,INDL,C,D,STD,TJX COS INC (THE),USD,14326.0290,270.0000,3059.7980,38972.9340,A,255040,25
011672,2020-01-31,2019,INDL,C,D,STD,TJX COS INC (THE),USD,24145.0030,286.0000,3272.1930,41716.9770,A,255040,25
011672,2021-01-31,2020,INDL,C,D,STD,TJX COS INC (THE),USD,30813.5550,320.0000,90.4700,32136.9620,A,255040,25
011672,2022-01-31,2021,INDL,C,D,STD,TJX COS INC (THE),USD,28461.4580,340.0000,3282.8150,48549.9820,A,255040,25
011672,2023-01-31,2022,INDL,C,D,STD,TJX COS INC (THE),USD,28349.0000,329.0000,3498.0000,49936.0000,A,255040,25
011672,2024-01-31,2023,INDL,C,D,STD,TJX COS INC (THE),USD,29747.0000,349.0000,4474.0000,54217.0000,A,255040,25
011856,2015-12-31,2015,FS,C,D,STD,TRUIST FINANCIAL CORP,USD,209947.0000,37.2000,,10372.0000,A,401010,40
011856,2015-12-31,2015,INDL,C,D,STD,TRUIST FINANCIAL CORP,USD,209947.0000,37.2000,2084.0000,10372.0000,A,401010,40
011856,2016-12-31,2016,FS,C,D,STD,TRUIST FINANCIAL CORP,USD,219276.0000,37.5000,,11538.0000,A,401010,40
011856,2016-12-31,2016,INDL,C,D,STD,TRUIST FINANCIAL CORP,USD,219276.0000,37.5000,2426.0000,11538.0000,A,401010,40
011856,2017-12-31,2017,FS,C,D,STD,TRUIST FINANCIAL CORP,USD,221642.0000,36.4840,,12156.0000,A,401010,40
011856,2017-12-31,2017,INDL,C,D,STD,TRUIST FINANCIAL CORP,USD,221642.0000,36.4840,2394.0000,12156.0000,A,401010,40
011856,2018-12-31,2018,FS,C,D,STD,TRUIST FINANCIAL CORP,USD,225697.0000,35.8520,,12996.0000,A,401010,40
011856,2018-12-31,2018,INDL,C,D,STD,TRUIST FINANCIAL CORP,USD,225697.0000,35.8520,3237.0000,12996.0000,A,401010,40
011856,2019-12-31,2019,FS,C,D,STD,TRUIST FINANCIAL CORP,USD,473078.0000,59.0000,,14682.0000,A,401010,40
011856,2019-12-31,2019,INDL,C,D,STD,TRUIST FINANCIAL CORP,USD,473078.0000,59.0000,3224.0000,14682.0000,A,401010,40
011856,2020-12-31,2020,FS,C,D,STD,TRUIST FINANCIAL CORP,USD,509228.0000,54.9820,,24433.0000,A,401010,40
011856,2020-12-31,2020,INDL,C,D,STD,TRUIST FINANCIAL CORP,USD,509228.0000,54.9820,4482.0000,24433.0000,A,401010,40
011856,2021-12-31,2021,FS,C,D,STD,TRUIST FINANCIAL CORP,USD,541241.0000,52.6410,,23027.0000,A,401010,40
011856,2021-12-31,2021,INDL,C,D,STD,TRUIST FINANCIAL CORP,USD,541241.0000,52.6410,6440.0000,23027.0000,A,401010,40
011856,2022-12-31,2022,FS,C,D,STD,TRUIST FINANCIAL CORP,USD,555255.0000,55.1260,,25282.0000,A,401010,40
011856,2022-12-31,2022,INDL,C,D,STD,TRUIST FINANCIAL CORP,USD,555255.0000,55.1260,6260.0000,25282.0000,A,401010,40
011856,2023-12-31,2023,FS,C,D,STD,TRUIST FINANCIAL CORP,USD,535349.0000,50.8320,,33246.0000,A,401010,40
011856,2023-12-31,2023,INDL,C,D,STD,TRUIST FINANCIAL CORP,USD,535349.0000,50.8320,-1091.0000,33246.0000,A,401010,40
012124,2015-12-31,2015,FS,C,D,STD,MORGAN STANLEY,USD,787465.0000,56.2180,,37968.0000,A,402030,40
012124,2015-12-31,2015,INDL,C,D,STD,MORGAN STANLEY,USD,787465.0000,56.2180,6127.0000,37968.0000,A,402030,40
012124,2016-12-31,2016,FS,C,D,STD,MORGAN STANLEY,USD,814949.0000,55.3110,,37949.0000,A,402030,40
012124,2016-12-31,2016,INDL,C,D,STD,MORGAN STANLEY,USD,814949.0000,55.3110,5979.0000,37949.0000,A,402030,40
012124,2017-12-31,2017,FS,C,D,STD,MORGAN STANLEY,USD,851733.0000,57.6330,,43642.0000,A,402030,40
012124,2017-12-31,2017,INDL,C,D,STD,MORGAN STANLEY,USD,851733.0000,57.6330,6111.0000,43642.0000,A,402030,40
012124,2018-12-31,2018,FS,C,D,STD,MORGAN STANLEY,USD,853531.0000,60.3480,,50193.0000,A,402030,40
012124,2018-12-31,2018,INDL,C,D,STD,MORGAN STANLEY,USD,853531.0000,60.3480,8748.0000,50193.0000,A,402030,40
012124,2019-12-31,2019,FS,C,D,STD,MORGAN STANLEY,USD,895429.0000,60.4310,,53823.0000,A,402030,40
012124,2019-12-31,2019,INDL,C,D,STD,MORGAN STANLEY,USD,895429.0000,60.4310,9042.0000,53823.0000,A,402030,40
012124,2020-12-31,2020,FS,C,D,STD,MORGAN STANLEY,USD,1115862.0000,68.0970,,52047.0000,A,402030,40
012124,2020-12-31,2020,INDL,C,D,STD,MORGAN STANLEY,USD,1115862.0000,68.0970,10996.0000,52047.0000,A,402030,40
012124,2021-12-31,2021,FS,C,D,STD,MORGAN STANLEY,USD,1188140.0000,74.8140,,61121.0000,A,402030,40
012124,2021-12-31,2021,INDL,C,D,STD,MORGAN STANLEY,USD,1188140.0000,74.8140,15034.0000,61121.0000,A,402030,40
012124,2022-12-31,2022,FS,C,D,STD,MORGAN STANLEY,USD,1180231.0000,82.4270,,65936.0000,A,402030,40
012124,2022-12-31,2022,INDL,C,D,STD,MORGAN STANLEY,USD,1180231.0000,82.4270,11029.0000,65936.0000,A,402030,40
012124,2023-12-31,2023,FS,C,D,STD,MORGAN STANLEY,USD,1193693.0000,80.0060,,96194.0000,A,402030,40
012124,2023-12-31,2023,INDL,C,D,STD,MORGAN STANLEY,USD,1193693.0000,80.0060,9087.0000,96194.0000,A,402030,40
012141,2015-06-30,2015,INDL,C,D,STD,MICROSOFT CORP,USD,176223.0000,118.0000,12193.0000,93580.0000,A,451030,45
012141,2016-06-30,2016,INDL,C,D,STD,MICROSOFT CORP,USD,193694.0000,114.0000,16798.0000,85320.0000,A,451030,45
012141,2017-06-30,2017,INDL,C,D,STD,MICROSOFT CORP,USD,241086.0000,124.0000,21204.0000,89950.0000,A,451030,45
012141,2018-06-30,2018,INDL,C,D,STD,MICROSOFT CORP,USD,258848.0000,131.0000,16571.0000,110360.0000,A,451030,45
012141,2019-06-30,2019,INDL,C,D,STD,MICROSOFT CORP,USD,286556.0000,144.0000,39240.0000,125843.0000,A,451030,45
012141,2020-06-30,2020,INDL,C,D,STD,MICROSOFT CORP,USD,301311.0000,163.0000,44281.0000,143015.0000,A,451030,45
012141,2021-06-30,2021,INDL,C,D,STD,MICROSOFT CORP,USD,333779.0000,181.0000,61271.0000,168088.0000,A,451030,45
012141,2022-06-30,2022,INDL,C,D,STD,MICROSOFT CORP,USD,364840.0000,221.0000,72738.0000,198270.0000,A,451030,45
012141,2023-06-30,2023,INDL,C,D,STD,MICROSOFT CORP,USD,411976.0000,221.0000,72361.0000,211915.0000,A,451030,45
012142,2015-05-31,2014,INDL,C,D,STD,ORACLE CORP,USD,110903.0000,132.0000,9938.0000,38226.0000,A,451030,45
012142,2016-05-31,2015,INDL,C,D,STD,ORACLE CORP,USD,112180.0000,136.0000,8901.0000,37047.0000,A,451030,45
012142,2017-05-31,2016,INDL,C,D,STD,ORACLE CORP,USD,134991.0000,138.0000,9335.0000,37728.0000,A,451030,45
012142,2018-05-31,2017,INDL,C,D,STD,ORACLE CORP,USD,137264.0000,137.0000,3825.0000,39831.0000,A,451030,45
012142,2019-05-31,2018,INDL,C,D,STD,ORACLE CORP,USD,108709.0000,136.0000,11083.0000,39506.0000,A,451030,45
012142,2020-05-31,2019,INDL,C,D,STD,ORACLE CORP,USD,115438.0000,135.0000,10135.0000,39068.0000,A,451030,45
012142,2021-05-31,2020,INDL,C,D,STD,ORACLE CORP,USD,131107.0000,132.0000,13746.0000,40479.0000,A,451030,45
012142,2022-05-31,2021,INDL,C,D,STD,ORACLE CORP,USD,109297.0000,143.0000,6717.0000,42440.0000,A,451030,45
012142,2023-05-31,2022,INDL,C,D,STD,ORACLE CORP,USD,134384.0000,164.0000,8503.0000,49954.0000,A,451030,45
012142,2024-05-31,2023,INDL,C,D,STD,ORACLE CORP,USD,140976.0000,159.0000,10467.0000,52961.0000,A,451030,45
013341,2015-12-31,2015,FS,C,D,STD,PROGRESSIVE CORP-OHIO,USD,29819.3000,28.5800,,20859.1000,A,403010,40
013341,2015-12-31,2015,INDL,C,D,STD,PROGRESSIVE CORP-OHIO,USD,29819.3000,28.5800,1267.6000,20833.9000,A,403010,40
013341,2016-12-31,2016,FS,C,D,STD,PROGRESSIVE CORP-OHIO,USD,33427.5000,31.7210,,23442.7000,A,403010,40
013341,2016-12-31,2016,INDL,C,D,STD,PROGRESSIVE CORP-OHIO,USD,33427.5000,31.7210,1031.0000,23417.4000,A,403010,40
013341,2017-12-31,2017,FS,C,D,STD,PROGRESSIVE CORP-OHIO,USD,38701.2000,33.6560,,26841.6000,A,403010,40
013341,2017-12-31,2017,INDL,C,D,STD,PROGRESSIVE CORP-OHIO,USD,38701.2000,33.6560,1592.2000,26814.9000,A,403010,40
013341,2018-12-31,2018,FS,C,D,STD,PROGRESSIVE CORP-OHIO,USD,46575.0000,37.3460,,31980.8000,A,403010,40
013341,2018-12-31,2018,INDL,C,D,STD,PROGRESSIVE CORP-OHIO,USD,46575.0000,37.3460,2615.3000,31954.7000,A,403010,40
013341,2019-12-31,2019,FS,C,D,STD,PROGRESSIVE CORP-OHIO,USD,54895.3000,41.5710,,39022.3000,A,403010,40
013341,2019-12-31,2019,INDL,C,D,STD,PROGRESSIVE CORP-OHIO,USD,54895.3000,41.5710,3970.3000,38997.7000,A,403010,40
013341,2020-12-31,2020,FS,C,D,STD,PROGRESSIVE CORP-OHIO,USD,64098.3000,43.3260,,42658.1000,A,403010,40
013341,2020-12-31,2020,INDL,C,D,STD,PROGRESSIVE CORP-OHIO,USD,64098.3000,43.3260,5704.6000,42638.1000,A,403010,40
013341,2021-12-31,2021,FS,C,D,STD,PROGRESSIVE CORP-OHIO,USD,71132.3000,49.0770,,47702.0000,A,403010,40
013341,2021-12-31,2021,INDL,C,D,STD,PROGRESSIVE CORP-OHIO,USD,71132.3000,49.0770,3350.9000,47676.5000,A,403010,40
013341,2022-12-31,2022,FS,C,D,STD,PROGRESSIVE CORP-OHIO,USD,75465.0000,55.0630,,49610.7000,A,403010,40
013341,2022-12-31,2022,INDL,C,D,STD,PROGRESSIVE CORP-OHIO,USD,75465.0000,55.0630,721.5000,49586.4000,A,403010,40
013341,2023-12-31,2023,FS,C,D,STD,PROGRESSIVE CORP-OHIO,USD,88690.8000,61.4320,,62108.5000,A,403010,40
013341,2023-12-31,2023,INDL,C,D,STD,PROGRESSIVE CORP-OHIO,USD,88690.8000,61.4320,3902.4000,62082.3000,A,403010,40
013714,2015-12-31,2015,INDL,C,D,STD,PARAMOUNT GLOBAL,USD,23765.0000,21.9000,1413.0000,13886.0000,A,502010,50
013714,2016-12-31,2016,INDL,C,D,STD,PARAMOUNT GLOBAL,USD,24238.0000,21.2700,1261.0000,13166.0000,A,502010,50
013714,2017-12-31,2017,INDL,C,D,STD,PARAMOUNT GLOBAL,USD,20843.0000,16.7300,357.0000,13692.0000,A,502010,50
013714,2018-12-31,2018,INDL,C,D,STD,PARAMOUNT GLOBAL,USD,21859.0000,16.7300,1960.0000,14514.0000,A,502010,50
013714,2019-12-31,2019,INDL,C,D,STD,PARAMOUNT GLOBAL,USD,49519.0000,28.5700,3308.0000,27812.0000,A,502010,50
013714,2020-12-31,2020,INDL,C,D,STD,PARAMOUNT GLOBAL,USD,52663.0000,26.3400,2422.0000,25285.0000,A,502010,50
013714,2021-12-31,2021,INDL,C,D,STD,PARAMOUNT GLOBAL,USD,58620.0000,27.2650,4543.0000,28586.0000,A,502010,50
013714,2022-12-31,2022,INDL,C,D,STD,PARAMOUNT GLOBAL,USD,58393.0000,30.3000,1104.0000,30154.0000,A,502010,50
013714,2023-12-31,2023,INDL,C,D,STD,PARAMOUNT GLOBAL,USD,53543.0000,26.4000,-608.0000,29652.0000,A,502010,50
014489,2015-01-31,2014,INDL,C,D,STD,DELL TECHNOLOGIES INC,USD,,,,,A,452020,45
014489,2016-01-31,2015,INDL,C,D,STD,DELL TECHNOLOGIES INC,USD,,,,,A,452020,45
014489,2017-01-31,2016,INDL,C,D,STD,DELL TECHNOLOGIES INC,USD,118206.0000,138.0000,-1672.0000,61642.0000,A,452020,45
014489,2018-01-31,2017,INDL,C,D,STD,DELL TECHNOLOGIES INC,USD,122281.0000,145.0000,-3728.0000,78660.0000,A,452020,45
014489,2019-01-31,2018,INDL,C,D,STD,DELL TECHNOLOGIES INC,USD,111820.0000,157.0000,-2310.0000,90621.0000,A,452020,45
014489,2020-01-31,2019,INDL,C,D,STD,DELL TECHNOLOGIES INC,USD,118861.0000,165.0000,4616.0000,92154.0000,A,452020,45
014489,2021-01-31,2020,INDL,C,D,STD,DELL TECHNOLOGIES INC,USD,123415.0000,158.0000,3250.0000,94224.0000,A,452020,45
014489,2022-01-31,2021,INDL,C,D,STD,DELL TECHNOLOGIES INC,USD,92735.0000,133.0000,5563.0000,101197.0000,A,452020,45
014489,2023-01-31,2022,INDL,C,D,STD,DELL TECHNOLOGIES INC,USD,89611.0000,133.0000,2442.0000,102301.0000,A,452020,45
014489,2024-01-31,2023,INDL,C,D,STD,DELL TECHNOLOGIES INC,USD,82089.0000,120.0000,3211.0000,88425.0000,A,452020,45
015247,2015-12-31,2015,INDL,C,D,STD,VALERO ENERGY CORP,USD,44343.0000,10.1030,3990.0000,81824.0000,A,101020,10
015247,2016-12-31,2016,INDL,C,D,STD,VALERO ENERGY CORP,USD,46173.0000,9.9960,2289.0000,70166.0000,A,101020,10
015247,2017-12-31,2017,INDL,C,D,STD,VALERO ENERGY CORP,USD,50158.0000,10.0150,4065.0000,88407.0000,A,101020,10
015247,2018-12-31,2018,INDL,C,D,STD,VALERO ENERGY CORP,USD,50155.0000,10.2610,3122.0000,111407.0000,A,101020,10
015247,2019-12-31,2019,INDL,C,D,STD,VALERO ENERGY CORP,USD,53864.0000,10.2220,2422.0000,102729.0000,A,101020,10
015247,2020-12-31,2020,INDL,C,D,STD,VALERO ENERGY CORP,USD,51774.0000,9.9640,-1421.0000,60115.0000,A,101020,10
015247,2021-12-31,2021,INDL,C,D,STD,VALERO ENERGY CORP,USD,57888.0000,9.8130,930.0000,108332.0000,A,101020,10
015247,2022-12-31,2022,INDL,C,D,STD,VALERO ENERGY CORP,USD,60982.0000,9.7430,11528.0000,171189.0000,A,101020,10
015247,2023-12-31,2023,INDL,C,D,STD,VALERO ENERGY CORP,USD,63056.0000,9.9080,8835.0000,139001.0000,A,101020,10
016101,2015-12-31,2015,INDL,C,D,STD,ABBVIE INC,USD,53050.0000,28.0000,5144.0000,22859.0000,A,352010,35
016101,2016-12-31,2016,INDL,C,D,STD,ABBVIE INC,USD,66099.0000,30.0000,5953.0000,25638.0000,A,352010,35
016101,2017-12-31,2017,INDL,C,D,STD,ABBVIE INC,USD,70786.0000,29.0000,5309.0000,28216.0000,A,352010,35
016101,2018-12-31,2018,INDL,C,D,STD,ABBVIE INC,USD,59352.0000,30.0000,5687.0000,32753.0000,A,352010,35
016101,2019-12-31,2019,INDL,C,D,STD,ABBVIE INC,USD,89115.0000,30.0000,7882.0000,33266.0000,A,352010,35
016101,2020-12-31,2020,INDL,C,D,STD,ABBVIE INC,USD,150565.0000,47.0000,4616.0000,45784.0000,A,352010,35
016101,2021-12-31,2021,INDL,C,D,STD,ABBVIE INC,USD,146529.0000,50.0000,11542.0000,56197.0000,A,352010,35
016101,2022-12-31,2022,INDL,C,D,STD,ABBVIE INC,USD,138805.0000,50.0000,11836.0000,58054.0000,A,352010,35
016101,2023-12-31,2023,INDL,C,D,STD,ABBVIE INC,USD,134711.0000,50.0000,4863.0000,54318.0000,A,352010,35
020779,2015-07-31,2015,INDL,C,D,STD,CISCO SYSTEMS INC,USD,113481.0000,71.8330,8981.0000,49161.0000,A,452010,45
020779,2016-07-31,2016,INDL,C,D,STD,CISCO SYSTEMS INC,USD,121652.0000,73.7000,10739.0000,49247.0000,A,452010,45
020779,2017-07-31,2017,INDL,C,D,STD,CISCO SYSTEMS INC,USD,129818.0000,72.9000,9609.0000,48005.0000,A,452010,45
020779,2018-07-31,2018,INDL,C,D,STD,CISCO SYSTEMS INC,USD,108784.0000,74.2000,110.0000,49330.0000,A,452010,45
020779,2019-07-31,2019,INDL,C,D,STD,CISCO SYSTEMS INC,USD,97793.0000,75.9000,11621.0000,51904.0000,A,452010,45
020779,2020-07-31,2020,INDL,C,D,STD,CISCO SYSTEMS INC,USD,94853.0000,77.5000,11214.0000,49301.0000,A,452010,45
020779,2021-07-31,2021,INDL,C,D,STD,CISCO SYSTEMS INC,USD,97497.0000,79.5000,10591.0000,49818.0000,A,452010,45
020779,2022-07-31,2022,INDL,C,D,STD,CISCO SYSTEMS INC,USD,94002.0000,83.3000,11812.0000,51557.0000,A,452010,45
020779,2023-07-31,2023,INDL,C,D,STD,CISCO SYSTEMS INC,USD,101852.0000,84.9000,12613.0000,56998.0000,A,452010,45
022260,2015-12-31,2015,INDL,C,D,STD,HCA HEALTHCARE INC,USD,32744.0000,233.0000,2129.0000,39678.0000,A,351020,35
022260,2016-12-31,2016,INDL,C,D,STD,HCA HEALTHCARE INC,USD,33758.0000,241.0000,2890.0000,41490.0000,A,351020,35
022260,2017-12-31,2017,INDL,C,D,STD,HCA HEALTHCARE INC,USD,36593.0000,253.0000,2216.0000,43614.0000,A,351020,35
022260,2018-12-31,2018,INDL,C,D,STD,HCA HEALTHCARE INC,USD,39207.0000,262.0000,3787.0000,46677.0000,A,351020,35
022260,2019-12-31,2019,INDL,C,D,STD,HCA HEALTHCARE INC,USD,45058.0000,280.0000,3505.0000,51336.0000,A,351020,35
022260,2020-12-31,2020,INDL,C,D,STD,HCA HEALTHCARE INC,USD,47490.0000,275.0000,3754.0000,51533.0000,A,351020,35
022260,2021-12-31,2021,INDL,C,D,STD,HCA HEALTHCARE INC,USD,50742.0000,284.0000,6956.0000,58752.0000,A,351020,35
022260,2022-12-31,2022,INDL,C,D,STD,HCA HEALTHCARE INC,USD,52438.0000,294.0000,5643.0000,60233.0000,A,351020,35
022260,2023-12-31,2023,INDL,C,D,STD,HCA HEALTHCARE INC,USD,56211.0000,310.0000,5242.0000,64968.0000,A,351020,35
024856,2015-12-31,2015,INDL,C,D,STD,GILEAD SCIENCES INC,USD,51839.0000,8.0000,18108.0000,32639.0000,A,352010,35
024856,2016-12-31,2016,INDL,C,D,STD,GILEAD SCIENCES INC,USD,56977.0000,9.0000,13501.0000,30390.0000,A,352010,35
024856,2017-12-31,2017,INDL,C,D,STD,GILEAD SCIENCES INC,USD,70283.0000,10.0000,4628.0000,26107.0000,A,352010,35
024856,2018-12-31,2018,INDL,C,D,STD,GILEAD SCIENCES INC,USD,63675.0000,11.0000,5455.0000,22127.0000,A,352010,35
024856,2019-12-31,2019,INDL,C,D,STD,GILEAD SCIENCES INC,USD,61627.0000,11.8000,5386.0000,22449.0000,A,352010,35
024856,2020-12-31,2020,INDL,C,D,STD,GILEAD SCIENCES INC,USD,68407.0000,13.6000,123.0000,24689.0000,A,352010,35
024856,2021-12-31,2021,INDL,C,D,STD,GILEAD SCIENCES INC,USD,67952.0000,14.4000,6225.0000,27305.0000,A,352010,35
024856,2022-12-31,2022,INDL,C,D,STD,GILEAD SCIENCES INC,USD,63171.0000,17.0000,4592.0000,27281.0000,A,352010,35
024856,2023-12-31,2023,INDL,C,D,STD,GILEAD SCIENCES INC,USD,62125.0000,18.0000,5665.0000,27116.0000,A,352010,35
025645,2016-02-29,2015,INDL,C,D,STD,ALBERTSONS COS INC,USD,,,,,A,301010,30
025645,2017-02-28,2016,INDL,C,D,STD,ALBERTSONS COS INC,USD,,,,,A,301010,30
025645,2018-02-28,2017,INDL,C,D,STD,ALBERTSONS COS INC,USD,,,,,A,301010,30
025645,2019-02-28,2018,INDL,C,D,STD,ALBERTSONS COS INC,USD,20776.6000,,131.1000,60534.5000,A,301010,30
025645,2020-02-29,2019,INDL,C,D,STD,ALBERTSONS COS INC,USD,24735.1000,270.0000,466.4000,62455.1000,A,301010,30
025645,2021-02-28,2020,INDL,C,D,STD,ALBERTSONS COS INC,USD,26598.0000,300.0000,850.2000,69690.4000,A,301010,30
025645,2022-02-28,2021,INDL,C,D,STD,ALBERTSONS COS INC,USD,28123.0000,290.0000,1619.6000,71887.0000,A,301010,30
025645,2023-02-28,2022,INDL,C,D,STD,ALBERTSONS COS INC,USD,26168.2000,290.0000,1513.5000,77649.7000,A,301010,30
025645,2024-02-29,2023,INDL,C,D,STD,ALBERTSONS COS INC,USD,26221.1000,285.0000,1296.0000,79237.7000,A,301010,30
026156,2015-10-31,2015,INDL,C,D,STD,HEWLETT PACKARD ENTERPRISE,USD,81270.0000,240.0000,2461.0000,52107.0000,A,452020,45
026156,2016-10-31,2016,INDL,C,D,STD,HEWLETT PACKARD ENTERPRISE,USD,79679.0000,195.0000,3161.0000,50123.0000,A,452020,45
026156,2017-10-31,2017,INDL,C,D,STD,HEWLETT PACKARD ENTERPRISE,USD,61406.0000,66.0000,344.0000,28871.0000,A,452020,45
026156,2018-10-31,2018,INDL,C,D,STD,HEWLETT PACKARD ENTERPRISE,USD,55493.0000,60.0000,1908.0000,30852.0000,A,452020,45
026156,2019-10-31,2019,INDL,C,D,STD,HEWLETT PACKARD ENTERPRISE,USD,51803.0000,61.6000,1049.0000,29135.0000,A,452020,45
026156,2020-10-31,2020,INDL,C,D,STD,HEWLETT PACKARD ENTERPRISE,USD,54015.0000,59.4000,-322.0000,26982.0000,A,452020,45
026156,2021-10-31,2021,INDL,C,D,STD,HEWLETT PACKARD ENTERPRISE,USD,57699.0000,60.4000,3427.0000,27784.0000,A,452020,45
026156,2022-10-31,2022,INDL,C,D,STD,HEWLETT PACKARD ENTERPRISE,USD,57123.0000,60.2000,868.0000,28496.0000,A,452020,45
026156,2023-10-31,2023,INDL,C,D,STD,HEWLETT PACKARD ENTERPRISE,USD,57153.0000,62.0000,2025.0000,29135.0000,A,452020,45
027914,2015-12-31,2015,FS,C,D,STD,HUMANA INC,USD,24705.0000,50.1000,,54289.0000,A,351020,35
027914,2015-12-31,2015,INDL,C,D,STD,HUMANA INC,USD,24705.0000,50.1000,1276.0000,54289.0000,A,351020,35
027914,2016-12-31,2016,FS,C,D,STD,HUMANA INC,USD,25396.0000,51.6000,,54962.0000,A,351020,35
